"cd_sig";"code_10km";"cd_nom";"lb_nom";"annee";"nombre de données dans la maille";"fournisseurs des données";"wkt_geom_4326"
"10kmL93E081N641";"E081N641";60630;"Lutra lutra";2020;24;"COMITE TECHNIQUE FAUNE-FRANCE, LPO AuRA";"MULTIPOLYGON(((4.39057203825177 44.7804275846666,4.39280162509363 44.8704462579787,4.51939000486229 44.8687860935748,4.5169578718983 44.7787701268818,4.39057203825177 44.7804275846666)))"
"10kmL93E081N642";"E081N642";60630;"Lutra lutra";2020;18;"COMITE TECHNIQUE FAUNE-FRANCE, LPO AuRA";"MULTIPOLYGON(((4.39280162509363 44.8704462579787,4.39503837233064 44.9604674595021,4.5218299482427 44.9588045837609,4.51939000486229 44.8687860935748,4.39280162509363 44.8704462579787)))"
"10kmL93E081N643";"E081N643";60630;"Lutra lutra";2020;2;"COMITE TECHNIQUE FAUNE-FRANCE";"MULTIPOLYGON(((4.39503837233064 44.9604674595021,4.39728231450845 45.0504909737847,4.52427773971824 45.0488253819714,4.5218299482427 44.9588045837609,4.39503837233064 44.9604674595021)))"
"10kmL93E081N644";"E081N644";60630;"Lutra lutra";2020;1;"COMITE TECHNIQUE FAUNE-FRANCE";"MULTIPOLYGON(((4.39728231450845 45.0504909737847,4.39953348639527 45.1405165850238,4.52673341721038 45.1388482723874,4.52427773971824 45.0488253819714,4.39728231450845 45.0504909737847)))"
"10kmL93E081N645";"E081N645";60630;"Lutra lutra";2020;2;"Office Français de la Biodiversité (OFB)";"MULTIPOLYGON(((4.39953348639527 45.1405165850238,4.40179192298368 45.2305440770674,4.52919701888522 45.2288730388404,4.52673341721038 45.1388482723874,4.39953348639527 45.1405165850238)))"
"10kmL93E081N646";"E081N646";60630;"Lutra lutra";2020;11;"COMITE TECHNIQUE FAUNE-FRANCE, LPO AuRA";"MULTIPOLYGON(((4.40179192298368 45.2305440770674,4.40405765949239 45.3205732334151,4.53166858315556 45.3188994648133,4.52919701888522 45.2288730388404,4.40179192298368 45.2305440770674)))"
"10kmL93E081N647";"E081N647";60630;"Lutra lutra";2020;6;"COMITE TECHNIQUE FAUNE-FRANCE, LPO AuRA";"MULTIPOLYGON(((4.40405765949239 45.3205732334151,4.40633073136814 45.4106038372191,4.5341481486828 45.4089273334414,4.53166858315556 45.3188994648133,4.40405765949239 45.3205732334151)))"
"10kmL93E081N648";"E081N648";60630;"Lutra lutra";2020;1;"COMITE TECHNIQUE FAUNE-FRANCE";"MULTIPOLYGON(((4.40633073136814 45.4106038372191,4.4086111742875 45.5006356712848,4.53663575437904 45.4989564275134,4.5341481486828 45.4089273334414,4.40633073136814 45.4106038372191)))"
"10kmL93E081N652";"E081N652";60630;"Lutra lutra";2020;1;"COMITE TECHNIQUE FAUNE-FRANCE";"MULTIPOLYGON(((4.41549708955979 45.7707363779289,4.41780737808177 45.8607709541983,4.54666736598325 45.8590807019304,4.54414720540534 45.769048885098,4.41549708955979 45.7707363779289)))"
"10kmL93E081N663";"E081N663";60630;"Lutra lutra";2020;1;"COMITE TECHNIQUE FAUNE-FRANCE";"MULTIPOLYGON(((4.44133187696988 46.7610880799651,4.44372732889331 46.8511120718159,4.57494191155131 46.8493911380977,4.57232885702014 46.7593699606266,4.44133187696988 46.7610880799651)))"
"10kmL93E081N664";"E081N664";60630;"Lutra lutra";2020;1;"COMITE TECHNIQUE FAUNE-FRANCE";"MULTIPOLYGON(((4.44372732889331 46.8511120718159,4.44613075552398 46.9411337724466,4.5775636646577 46.9394100192423,4.57494191155131 46.8493911380977,4.44372732889331 46.8511120718159)))"
"10kmL93E082N631";"E082N631";60630;"Lutra lutra";2020;3;"COMITE TECHNIQUE FAUNE-FRANCE, Office Français de la Biodiversité (OFB)";"MULTIPOLYGON(((4.49305799555773 43.8787964027358,4.49541404465236 43.9687753614863,4.61999826045054 43.9670000816139,4.61744603258212 43.8770240143193,4.49305799555773 43.8787964027358)))"
"10kmL93E082N632";"E082N632";60630;"Lutra lutra";2020;1;"COMITE TECHNIQUE FAUNE-FRANCE";"MULTIPOLYGON(((4.49541404465236 43.9687753614863,4.49777754030813 44.0587589789373,4.62255855442243 44.0569808026514,4.61999826045054 43.9670000816139,4.49541404465236 43.9687753614863)))"
"10kmL93E082N633";"E082N633";60630;"Lutra lutra";2020;5;"Office Français de la Biodiversité (OFB)";"MULTIPOLYGON(((4.49777754030813 44.0587589789373,4.50014851788022 44.1487470431759,4.62512695279127 44.1469659655021,4.62255855442243 44.0569808026514,4.49777754030813 44.0587589789373)))"
"10kmL93E082N634";"E082N634";60630;"Lutra lutra";2020;2;"Office Français de la Biodiversité (OFB)";"MULTIPOLYGON(((4.50014851788022 44.1487470431759,4.50252701294793 44.238739341929,4.6277034940933 44.2369553578764,4.62512695279127 44.1469659655021,4.50014851788022 44.1487470431759)))"
"10kmL93E082N635";"E082N635";60630;"Lutra lutra";2020;6;"COMITE TECHNIQUE FAUNE-FRANCE, LPO AuRA, LPO Occitanie";"MULTIPOLYGON(((4.50252701294793 44.238739341929,4.50491306131652 44.3287356625649,4.6302882171094 44.3269487671262,4.6277034940933 44.2369553578764,4.50252701294793 44.238739341929)))"
"10kmL93E082N636";"E082N636";60630;"Lutra lutra";2020;3;"COMITE TECHNIQUE FAUNE-FRANCE";"MULTIPOLYGON(((4.50491306131652 44.3287356625649,4.50730669901894 44.4187357920943,4.63288116086711 44.4169459802451,4.6302882171094 44.3269487671262,4.50491306131652 44.3287356625649)))"
"10kmL93E082N639";"E082N639";60630;"Lutra lutra";2020;1;"COMITE TECHNIQUE FAUNE-FRANCE";"MULTIPOLYGON(((4.51211688770661 44.5987466240914,4.51453351191277 44.688756898799,4.64070971060559 44.6869583074029,4.63809186796226 44.5969509642807,4.51211688770661 44.5987466240914)))"
"10kmL93E082N640";"E082N640";60630;"Lutra lutra";2020;2;"COMITE TECHNIQUE FAUNE-FRANCE";"MULTIPOLYGON(((4.51453351191277 44.688756898799,4.5169578718983 44.7787701268818,4.64333593260628 44.7769685988077,4.64070971060559 44.6869583074029,4.51453351191277 44.688756898799)))"
"10kmL93E082N641";"E082N641";60630;"Lutra lutra";2020;28;"COMITE TECHNIQUE FAUNE-FRANCE, LPO AuRA";"MULTIPOLYGON(((4.5169578718983 44.7787701268818,4.51939000486229 44.8687860935748,4.64597057425477 44.8669816237126,4.64333593260628 44.7769685988077,4.5169578718983 44.7787701268818)))"
"10kmL93E082N642";"E082N642";60630;"Lutra lutra";2020;6;"COMITE TECHNIQUE FAUNE-FRANCE, LPO AuRA";"MULTIPOLYGON(((4.51939000486229 44.8687860935748,4.5218299482427 44.9588045837609,4.64861367610016 44.9569971669828,4.64597057425477 44.8669816237126,4.51939000486229 44.8687860935748)))"
"10kmL93E082N643";"E082N643";60630;"Lutra lutra";2020;3;"COMITE TECHNIQUE FAUNE-FRANCE, LPO AuRA";"MULTIPOLYGON(((4.5218299482427 44.9588045837609,4.52427773971824 45.0488253819714,4.65126527895232 45.0470150131322,4.64861367610016 44.9569971669828,4.5218299482427 44.9588045837609)))"
"10kmL93E082N644";"E082N644";60630;"Lutra lutra";2020;2;"COMITE TECHNIQUE FAUNE-FRANCE";"MULTIPOLYGON(((4.52427773971824 45.0488253819714,4.52673341721038 45.1388482723874,4.65392542388397 45.1370349463238,4.65126527895232 45.0470150131322,4.52427773971824 45.0488253819714)))"
"10kmL93E082N645";"E082N645";60630;"Lutra lutra";2020;3;"COMITE TECHNIQUE FAUNE-FRANCE, LPO AuRA";"MULTIPOLYGON(((4.52673341721038 45.1388482723874,4.52919701888522 45.2288730388404,4.65659415223282 45.2270567503712,4.65392542388397 45.1370349463238,4.52673341721038 45.1388482723874)))"
"10kmL93E082N646";"E082N646";60630;"Lutra lutra";2020;3;"COMITE TECHNIQUE FAUNE-FRANCE, LPO AuRA";"MULTIPOLYGON(((4.52919701888522 45.2288730388404,4.53166858315556 45.3188994648133,4.65927150560368 45.3170802087392,4.65659415223282 45.2270567503712,4.52919701888522 45.2288730388404)))"
"10kmL93E082N647";"E082N647";60630;"Lutra lutra";2020;3;"COMITE TECHNIQUE FAUNE-FRANCE, LPO AuRA";"MULTIPOLYGON(((4.53166858315556 45.3188994648133,4.5341481486828 45.4089273334414,4.66195752587068 45.4071051045449,4.65927150560368 45.3170802087392,4.53166858315556 45.3188994648133)))"
"10kmL93E082N652";"E082N652";60630;"Lutra lutra";2020;3;"COMITE TECHNIQUE FAUNE-FRANCE, LPO AuRA";"MULTIPOLYGON(((4.54414720540534 45.769048885098,4.54666736598325 45.8590807019304,4.67551911536744 45.8572435300122,4.67278912292955 45.7672147123679,4.54414720540534 45.769048885098)))"
"10kmL93E082N653";"E082N653";60630;"Lutra lutra";2020;2;"COMITE TECHNIQUE FAUNE-FRANCE, LPO AuRA";"MULTIPOLYGON(((4.54666736598325 45.8590807019304,4.54919576512241 45.949112652982,4.67825803172464 45.947272476546,4.67551911536744 45.8572435300122,4.54666736598325 45.8590807019304)))"
"10kmL93E083N632";"E083N632";60630;"Lutra lutra";2020;1;"LPO PACA";"MULTIPOLYGON(((4.61999826045054 43.9670000816139,4.62255855442243 44.0569808026514,4.74733146418032 44.0550604366028,4.74457441018547 43.9650828434804,4.61999826045054 43.9670000816139)))"
"10kmL93E083N633";"E083N633";60630;"Lutra lutra";2020;11;"COMITE TECHNIQUE FAUNE-FRANCE, LPO PACA, Office Français de la Biodiversité (OFB)";"MULTIPOLYGON(((4.62255855442243 44.0569808026514,4.62512695279127 44.1469659655021,4.75009724481002 44.1450424661672,4.74733146418032 44.0550604366028,4.62255855442243 44.0569808026514)))"
"10kmL93E083N634";"E083N634";60630;"Lutra lutra";2020;24;"CEN PACA, COMITE TECHNIQUE FAUNE-FRANCE, LPO PACA, Office Français de la Biodiversité (OFB)";"MULTIPOLYGON(((4.62512695279127 44.1469659655021,4.6277034940933 44.2369553578764,4.75287179356578 44.2350287198662,4.75009724481002 44.1450424661672,4.62512695279127 44.1469659655021)))"
"10kmL93E083N635";"E083N635";60630;"Lutra lutra";2020;5;"CEN PACA, COMITE TECHNIQUE FAUNE-FRANCE, LPO PACA";"MULTIPOLYGON(((4.6277034940933 44.2369553578764,4.6302882171094 44.3269487671262,4.75565515220222 44.3250189850337,4.75287179356578 44.2350287198662,4.6277034940933 44.2369553578764)))"
"10kmL93E083N636";"E083N636";60630;"Lutra lutra";2020;1;"COMITE TECHNIQUE FAUNE-FRANCE";"MULTIPOLYGON(((4.6302882171094 44.3269487671262,4.63288116086711 44.4169459802451,4.75844736273945 44.4150130486451,4.75565515220222 44.3250189850337,4.6302882171094 44.3269487671262)))"
"10kmL93E083N637";"E083N637";60630;"Lutra lutra";2020;2;"COMITE TECHNIQUE FAUNE-FRANCE, LPO AuRA";"MULTIPOLYGON(((4.63288116086711 44.4169459802451,4.63548236464251 44.5069467838698,4.76124846746518 44.5050106973188,4.75844736273945 44.4150130486451,4.63288116086711 44.4169459802451)))"
"10kmL93E083N638";"E083N638";60630;"Lutra lutra";2020;2;"COMITE TECHNIQUE FAUNE-FRANCE, LPO AuRA";"MULTIPOLYGON(((4.63548236464251 44.5069467838698,4.63809186796226 44.5969509642807,4.76405850893687 44.5950117173169,4.76124846746518 44.5050106973188,4.63548236464251 44.5069467838698)))"
"10kmL93E083N639";"E083N639";60630;"Lutra lutra";2020;1;"COMITE TECHNIQUE FAUNE-FRANCE";"MULTIPOLYGON(((4.63809186796226 44.5969509642807,4.64070971060559 44.6869583074029,4.76687752998389 44.685015894546,4.76405850893687 44.5950117173169,4.63809186796226 44.5969509642807)))"
"10kmL93E083N640";"E083N640";60630;"Lutra lutra";2020;7;"COMITE TECHNIQUE FAUNE-FRANCE, LPO AuRA";"MULTIPOLYGON(((4.64070971060559 44.6869583074029,4.64333593260628 44.7769685988077,4.76970557370967 44.7750230145587,4.76687752998389 44.685015894546,4.64070971060559 44.6869583074029)))"
"10kmL93E083N641";"E083N641";60630;"Lutra lutra";2020;14;"COMITE TECHNIQUE FAUNE-FRANCE, LPO AuRA";"MULTIPOLYGON(((4.64333593260628 44.7769685988077,4.64597057425477 44.8669816237126,4.7725426834939 44.8650328625536,4.76970557370967 44.7750230145587,4.64333593260628 44.7769685988077)))"
"10kmL93E083N642";"E083N642";60630;"Lutra lutra";2020;6;"COMITE TECHNIQUE FAUNE-FRANCE, LPO AuRA";"MULTIPOLYGON(((4.64597057425477 44.8669816237126,4.64861367610016 44.9569971669828,4.77538890299476 44.955045223377,4.7725426834939 44.8650328625536,4.64597057425477 44.8669816237126)))"
"10kmL93E083N643";"E083N643";60630;"Lutra lutra";2020;5;"COMITE TECHNIQUE FAUNE-FRANCE, LPO AuRA";"MULTIPOLYGON(((4.64861367610016 44.9569971669828,4.65126527895232 45.0470150131322,4.77824427615116 45.0450598815236,4.77538890299476 44.955045223377,4.64861367610016 44.9569971669828)))"
"10kmL93E083N644";"E083N644";60630;"Lutra lutra";2020;16;"COMITE TECHNIQUE FAUNE-FRANCE, LPO AuRA";"MULTIPOLYGON(((4.65126527895232 45.0470150131322,4.65392542388397 45.1370349463238,4.78110884718498 45.1350766211374,4.77824427615116 45.0450598815236,4.65126527895232 45.0470150131322)))"
"10kmL93E083N645";"E083N645";60630;"Lutra lutra";2020;4;"COMITE TECHNIQUE FAUNE-FRANCE, LPO AuRA";"MULTIPOLYGON(((4.65392542388397 45.1370349463238,4.65659415223282 45.2270567503712,4.78398266060336 45.2250952260124,4.78110884718498 45.1350766211374,4.65392542388397 45.1370349463238)))"
"10kmL93E083N646";"E083N646";60630;"Lutra lutra";2020;2;"COMITE TECHNIQUE FAUNE-FRANCE, LPO AuRA";"MULTIPOLYGON(((4.65659415223282 45.2270567503712,4.65927150560368 45.3170802087392,4.78686576120102 45.315115479594,4.78398266060336 45.2250952260124,4.65659415223282 45.2270567503712)))"
"10kmL93E083N647";"E083N647";60630;"Lutra lutra";2020;2;"LPO AuRA";"MULTIPOLYGON(((4.65927150560368 45.3170802087392,4.66195752587068 45.4071051045449,4.78975819406257 45.4051371649797,4.78686576120102 45.315115479594,4.65927150560368 45.3170802087392)))"
"10kmL93E083N648";"E083N648";60630;"Lutra lutra";2020;1;"LPO AuRA";"MULTIPOLYGON(((4.66195752587068 45.4071051045449,4.66465225517936 45.4971312205588,4.79266000456484 45.4951600649198,4.78975819406257 45.4051371649797,4.66195752587068 45.4071051045449)))"
"10kmL93E083N649";"E083N649";60630;"Lutra lutra";2020;5;"COMITE TECHNIQUE FAUNE-FRANCE, LPO AuRA";"MULTIPOLYGON(((4.66465225517936 45.4971312205588,4.66735573594897 45.5871583392049,4.7955712383793 45.5851839618187,4.79266000456484 45.4951600649198,4.66465225517936 45.4971312205588)))"
"10kmL93E083N651";"E083N651";60630;"Lutra lutra";2020;1;"COMITE TECHNIQUE FAUNE-FRANCE";"MULTIPOLYGON(((4.67006801087461 45.6771862425628,4.67278912292955 45.7672147123679,4.80142216011802 45.7652338743858,4.79849194147439 45.6752086377356,4.67006801087461 45.6771862425628)))"
"10kmL93E083N652";"E083N652";60630;"Lutra lutra";2020;1;"COMITE TECHNIQUE FAUNE-FRANCE";"MULTIPOLYGON(((4.67278912292955 45.7672147123679,4.67551911536744 45.8572435300122,4.80436194087993 45.8552594531409,4.80142216011802 45.7652338743858,4.67278912292955 45.7672147123679)))"
"10kmL93E084N632";"E084N632";60630;"Lutra lutra";2020;3;"COMITE TECHNIQUE FAUNE-FRANCE, LPO Occitanie, LPO PACA";"MULTIPOLYGON(((4.74457441018547 43.9650828434804,4.74733146418032 44.0550604366028,4.87209564734672 44.052997895634,4.86914187455846 43.9630236618795,4.74457441018547 43.9650828434804)))"
"10kmL93E084N633";"E084N633";60630;"Lutra lutra";2020;11;"COMITE TECHNIQUE FAUNE-FRANCE, LPO PACA";"MULTIPOLYGON(((4.74733146418032 44.0550604366028,4.75009724481002 44.1450424661672,4.87505876874641 44.1429765600628,4.87209564734672 44.052997895634,4.74733146418032 44.0550604366028)))"
"10kmL93E084N634";"E084N634";60630;"Lutra lutra";2020;13;"COMITE TECHNIQUE FAUNE-FRANCE, LPO PACA";"MULTIPOLYGON(((4.75009724481002 44.1450424661672,4.75287179356578 44.2350287198662,4.87803128320165 44.2329594428392,4.87505876874641 44.1429765600628,4.75009724481002 44.1450424661672)))"
"10kmL93E084N635";"E084N635";60630;"Lutra lutra";2020;19;"COMITE TECHNIQUE FAUNE-FRANCE, LPO AuRA, LPO PACA";"MULTIPOLYGON(((4.75287179356578 44.2350287198662,4.75565515220222 44.3250189850337,4.88101323543866 44.3229463312776,4.87803128320165 44.2329594428392,4.75287179356578 44.2350287198662)))"
"10kmL93E084N636";"E084N636";60630;"Lutra lutra";2020;2;"COMITE TECHNIQUE FAUNE-FRANCE, LPO AuRA";"MULTIPOLYGON(((4.75565515220222 44.3250189850337,4.75844736273945 44.4150130486451,4.88400467046804 44.4129370123342,4.88101323543866 44.3229463312776,4.75565515220222 44.3250189850337)))"
"10kmL93E084N639";"E084N639";60630;"Lutra lutra";2020;1;"LPO AuRA";"MULTIPOLYGON(((4.76405850893687 44.5950117173169,4.76687752998389 44.685015894546,4.8930363267293 44.6829296754191,4.89001617038164 44.5929288983404,4.76405850893687 44.5950117173169)))"
"10kmL93E084N640";"E084N640";60630;"Lutra lutra";2020;33;"COMITE TECHNIQUE FAUNE-FRANCE, LPO AuRA";"MULTIPOLYGON(((4.76687752998389 44.685015894546,4.76970557370967 44.7750230145587,4.89606614880083 44.7729333893762,4.8930363267293 44.6829296754191,4.76687752998389 44.685015894546)))"
"10kmL93E084N641";"E084N641";60630;"Lutra lutra";2020;20;"COMITE TECHNIQUE FAUNE-FRANCE, LPO AuRA";"MULTIPOLYGON(((4.76970557370967 44.7750230145587,4.7725426834939 44.8650328625536,4.89910568306299 44.8629398253903,4.89606614880083 44.7729333893762,4.76970557370967 44.7750230145587)))"
"10kmL93E084N642";"E084N642";60630;"Lutra lutra";2020;8;"COMITE TECHNIQUE FAUNE-FRANCE, LPO AuRA";"MULTIPOLYGON(((4.7725426834939 44.8650328625536,4.77538890299476 44.955045223377,4.90215497628079 44.9529487682873,4.89910568306299 44.8629398253903,4.7725426834939 44.8650328625536)))"
"10kmL93E084N643";"E084N643";60630;"Lutra lutra";2020;9;"COMITE TECHNIQUE FAUNE-FRANCE, LPO AuRA, Office Français de la Biodiversité (OFB)";"MULTIPOLYGON(((4.77538890299476 44.955045223377,4.77824427615116 45.0450598815236,4.90521407551993 45.0429600025413,4.90215497628079 44.9529487682873,4.77538890299476 44.955045223377)))"
"10kmL93E084N644";"E084N644";60630;"Lutra lutra";2020;10;"COMITE TECHNIQUE FAUNE-FRANCE, LPO AuRA";"MULTIPOLYGON(((4.77824427615116 45.0450598815236,4.78110884718498 45.1350766211374,4.90828302814916 45.1329733122756,4.90521407551993 45.0429600025413,4.77824427615116 45.0450598815236)))"
"10kmL93E084N646";"E084N646";60630;"Lutra lutra";2020;3;"LPO AuRA";"MULTIPOLYGON(((4.78398266060336 45.2250952260124,4.78686576120102 45.315115479594,4.914450684583 45.3130052929295,4.91136188184275 45.2229884812635,4.78398266060336 45.2250952260124)))"
"10kmL93E084N647";"E084N647";60630;"Lutra lutra";2020;3;"LPO AuRA";"MULTIPOLYGON(((4.78686576120102 45.315115479594,4.78975819406257 45.4051371649797,4.91754948466264 45.4030235303497,4.914450684583 45.3130052929295,4.78686576120102 45.315115479594)))"
"10kmL93E084N651";"E084N651";60630;"Lutra lutra";2020;1;"COMITE TECHNIQUE FAUNE-FRANCE";"MULTIPOLYGON(((4.79849194147439 45.6752086377356,4.80142216011802 45.7652338743858,4.93004563523874 45.763106386969,4.92690635657576 45.6730846226975,4.79849194147439 45.6752086377356)))"
"10kmL93E084N652";"E084N652";60630;"Lutra lutra";2020;3;"COMITE TECHNIQUE FAUNE-FRANCE, LPO AuRA";"MULTIPOLYGON(((4.80142216011802 45.7652338743858,4.80436194087993 45.8552594531409,4.933195157451 45.8531284871876,4.93004563523874 45.763106386969,4.80142216011802 45.7652338743858)))"
"10kmL93E084N653";"E084N653";60630;"Lutra lutra";2020;1;"COMITE TECHNIQUE FAUNE-FRANCE";"MULTIPOLYGON(((4.80436194087993 45.8552594531409,4.8073113306342 45.9452851550306,4.93635497342186 45.9431507043609,4.933195157451 45.8531284871876,4.80436194087993 45.8552594531409)))"
"10kmL93E085N652";"E085N652";60630;"Lutra lutra";2020;1;"COMITE TECHNIQUE FAUNE-FRANCE";"MULTIPOLYGON(((4.93004563523874 45.763106386969,4.933195157451 45.8531284871876,5.06201808031842 45.8508506491967,5.05865886686469 45.7608322671039,4.93004563523874 45.763106386969)))"
"10kmL93E086N629";"E086N629";60630;"Lutra lutra";2020;2;"COMITE TECHNIQUE FAUNE-FRANCE, LPO PACA";"MULTIPOLYGON(((4.98430804464041 43.690939288859,4.98742886253003 43.7808953878412,5.11158569676653 43.7785599926918,5.10827009803264 43.68860769627,4.98430804464041 43.690939288859)))"
"10kmL93E086N630";"E086N630";60630;"Lutra lutra";2020;1;"COMITE TECHNIQUE FAUNE-FRANCE";"MULTIPOLYGON(((4.98742886253003 43.7808953878412,4.99055951032462 43.870856546209,5.11491173806923 43.8685173420032,5.11158569676653 43.7785599926918,4.98742886253003 43.7808953878412)))"
"10kmL93E086N631";"E086N631";60630;"Lutra lutra";2020;6;"COMITE TECHNIQUE FAUNE-FRANCE, LPO PACA";"MULTIPOLYGON(((4.99055951032462 43.870856546209,4.9937000345307 43.9608225526988,5.11824827134045 43.9584795329194,5.11491173806923 43.8685173420032,4.99055951032462 43.870856546209)))"
"10kmL93E086N632";"E086N632";60630;"Lutra lutra";2020;3;"COMITE TECHNIQUE FAUNE-FRANCE, LPO PACA";"MULTIPOLYGON(((4.9937000345307 43.9608225526988,4.99685048194852 44.0507931956852,5.12159534629186 44.0484463537933,5.11824827134045 43.9584795329194,4.9937000345307 43.9608225526988)))"
"10kmL93E086N635";"E086N635";60630;"Lutra lutra";2020;4;"COMITE TECHNIQUE FAUNE-FRANCE, LPO AuRA, LPO PACA";"MULTIPOLYGON(((5.00318133510332 44.2307475428408,5.0063618359307 44.3207308219568,5.13170032307624 44.3183724742779,5.1283213216569 44.2283930370212,5.00318133510332 44.2307475428408)))"
